882,"Bring a new kinda attitude in this latest piece from our collection of plus size dresses. Available in UK sizes 16-24, our range of curve dresses carries all the on-trend pieces you need to feel confident. Whether it's a plus size black dress or skater style you're adding to your basket, we promise no more awkward fits, just dresses you can depend on. Work a flattering plus size shirt dress or smock shapes during the day, then take on the night in sexy styles, maxi lengths and Bardot necklines.Style: Midi DressFabric: SequinLength: MidiSleeve Length: Sleeveless"
883,"This racer back maxi dress from our latest edit makes dressing down effortless. Perfect for when you need a little extra coverage and length, throw it on with some sandals and you're good to go. It's cut from a stretchy jersey fabric and features a scoop neckline and racer back to show off a little skin. With ruched detailing for added shape, it looks fab on all figures. Wear it with a denim jacket or light cardigan on cooler days or slip into some flip flops when the weather improves. Style: Maxi DressDesign: PlainFabric: JerseyLength: Maxi"
884,"Meet our latest obsession: the pleated dress. Designed with a folded double fabric, pretty pleats are a whole vibe this season, so why not give a dress with a pleated skirt a try? Worn best with strappy heels and a clutch, a pleated midi dress is a great way to hit refresh on your day or evening wear style. Loved for its draped design, a pleated maxi dress provides a slimming, flattering fit. We'll have you looking statement in no time.Style: Skater DressFabric: SatinLength: MidiSleeve Length: Long Sleeve"
885,"Bring a new kinda attitude in this latest piece from our collection of plus size dresses. Available in UK sizes 16-24, our range of curve dresses carries all the on-trend pieces you need to feel confident. Whether it's a plus size black dress or skater style you're adding to your basket, we promise no more awkward fits, just dresses you can depend on. Work a flattering plus size shirt dress or smock shapes during the day, then take on the night in sexy styles, maxi lengths and Bardot necklines.Style: Mini DressFabric: WovenLength: MiniSleeve Length: Long Sleeve"
886,"You've got the invite but have you got the dress? That's where we come in girl, with this latest look from our plus size wedding guest dresses collection. From midi lengths that are best worn with block heels to maxi dresses that are the real deal when it comes to occasion wear, our plus size dresses for weddings in summer or winter mean you can sort your outfit in one go. Just pick up statement accessories to finish.Style: Midi DressDesign: PlainFabric: WovenLength: Midi"
887,"Treat yourself to a vacay wardrobe refresh with this unreal piece from our range of beach dresses. Perfect for covering up on the beach, the lightweight material will let you bring the heat while keeping cool. Chill by the pool in an off the shoulder beach cover up dress or lunch by the seaside in cute linen-look fabric. A beach maxi dress is the perfect style statement on holiday. You, a dreamy summer beach dress and a pair of rectangle sunglasses... we can see it now. Style: Beach DressDesign: TropicalFabric: WovenLength: Maxi"
888,"Got a wedding to plan? Get your bridesmaid squad ready in style with our new season collection of bridesmaid dresses. We're loving blush pinks, sultry greys, pretty blues and mint greens for this season's key hues. Chiffon is a go-to material for your bridesmaid dresses, with its delicate design and floaty silhouette. Rethink long bridesmaid dresses with split leg details and wrap silhouettes or choose midi styles for the perfect summer look. Whether it's a strapless burgundy piece or a navy bridesmaid dress that suits every team bride member, we've got all the affordable options at boohoo. Style: Maxi DressDesign: PlainFabric: WovenLength: MaxiNeckline: V NeckSleeve Length: Strappy"
889,None
890,"Got your prom date confirmed but nothing to wear? Look no further than boohoo's latest edit of prom dresses. Guaranteed to make you feel like the ultimate prom queen, our women's prom dresses are worth celebrating. Channel all the sophisticated vibes in a black prom dress, or bring the heat in a red prom dress. Show off those pins in a short prom dress or look fire in skater and midi styles. Pair this one with sky-high heels and get ready to celebrate in style. The best bit? This dress would look just as cool with chunky trainers for all that after-prom partying."
891,"Hit refresh on your dress collection with a new-in smock dress. The much-loved 1920s style is back for the new season, with its breezy silhouette and frill detailing. The midi smock dress is the perfect transitional piece that looks unreal every season. Go from the office to out-out in a black smock dress, pair it with some killer heels and you're good to go. Spend your summer days in a dreamy tiered smock dress - the floaty, free-moving fabric is perfect for staying cool. From feminine florals to statement prints, this loose-fitting dress is just what you need.Style: Smock DressDesign: SpotsFabric: PuLength: MidiNeckline: CrewSleeve Length: Long Sleeve"
892,None
893,"Show 'em who's boss with this blazer dress from our latest collection. Cut to resemble a traditional suit jacket but with a casual fit and long-line length, the blazer dress is the current trend of the moment, and we're obsessed. Featuring soft tailoring and button detailing, pair this one with simple court shoes and a matching clutch and let your dress do the talking. Edgy yet classic, sophisticated yet effortless, tuxedo dresses strike the perfect balance every time.Style: Blazer DressFabric: WovenLength: MiniSleeve Length: Long Sleeve"
894,"A longline style that lengthens your silhouette and skims your curves for a super flattering look, create the fit you've been dreaming of this season with this plus size maxi dress. A versatile piece you can dress up with heels or keep casual with sliders, plus size long dresses are a wardrobe saviour when you don't know what to wear. Updated for the new season with floral prints, as well as some jersey pieces to keep your lounge style on lock, invest in a plus size floor length dress (it will look good on you).Style: Midi DressFabric: WovenLength: MaxiSleeve Length: Short Sleeve"
